scheme_code,nav_date,nav_value
121098,2025-09-18,32.732
144321,2025-09-18,53.8214
136789,2025-09-18,28.0858
152167,2025-09-18,12.2182
118765,2025-09-18,132.0554
140987,2025-09-18,1787.7455
123456,2025-09-18,73.2045
138543,2025-09-18,137.6727
147210,2025-09-18,40.4536
129876,2025-09-18,72.7111
153456,2025-09-18,90.794
131234,2025-09-18,10.5341
154321,2025-09-18,77.1447
125497,2025-09-19,199.9845
119418,2025-09-19,104.9178
148540,2025-09-19,20.1118
135773,2025-09-19,79.197
142517,2025-09-19,703.651
118834,2025-09-19,73.0997
122639,2025-09-19,90.7367
133322,2025-09-19,30.5693
147839,2025-09-19,65.4582
151234,2025-09-19,84.4458
128472,2025-09-19,23.8756
138291,2025-09-19,62.6325
145672,2025-09-19,56.5284
116543,2025-09-19,48.0264
139847,2025-09-19,79.8005
120987,2025-09-19,78.2153
143256,2025-09-19,15.4726
137654,2025-09-19,80.4538
149012,2025-09-19,820.3539
124567,2025-09-19,95.1732
132198,2025-09-19,135.1416
146783,2025-09-19,36.6087
141234,2025-09-19,58.0763
115678,2025-09-19,125.7448
150345,2025-09-19,121.3175
127890,2025-09-19,22.0159
134567,2025-09-19,29.5627
121098,2025-09-19,32.029
136789,2025-09-19,28.8941
152167,2025-09-19,12.0569
118765,2025-09-19,133.1783
140987,2025-09-19,1789.686
123456,2025-09-19,73.1389
138543,2025-09-19,137.9411
147210,2025-09-19,40.4009
129876,2025-09-19,71.65
153456,2025-09-19,90.4213
131234,2025-09-19,10.2486
154321,2025-09-19,76.2369
125497,2025-09-22,201.265
148540,2025-09-22,20.1271
135773,2025-09-22,79.0764
142517,2025-09-22,704.167
118834,2025-09-22,73.8883
122639,2025-09-22,91.1024
133322,2025-09-22,30.5699
147839,2025-09-22,64.8727
151234,2025-09-22,84.0433
128472,2025-09-22,24.278
138291,2025-09-22,62.2308
116543,2025-09-22,48.3623
139847,2025-09-22,79.2719
120987,2025-09-22,81.4303
143256,2025-09-22,15.3289
137654,2025-09-22,80.6798
149012,2025-09-22,819.0696
124567,2025-09-22,94.6945
132198,2025-09-22,134.2254
146783,2025-09-22,36.6133
141234,2025-09-22,57.5284
115678,2025-09-22,129.0757
150345,2025-09-22,118.4447
127890,2025-09-22,22.6671
134567,2025-09-22,29.8621
121098,2025-09-22,31.8724
144321,2025-09-22,53.5992
136789,2025-09-22,29.2105
152167,2025-09-22,11.9354
118765,2025-09-22,132.1028
140987,2025-09-22,1790.0924
123456,2025-09-22,73.1237
138543,2025-09-22,137.6905
147210,2025-09-22,40.2013
153456,2025-09-22,90.3144
131234,2025-09-22,10.6313
154321,2025-09-22,75.0955
125497,2025-09-23,205.6468
119418,2025-09-23,104.1169
148540,2025-09-23,20.4163
142517,2025-09-23,704.0102
118834,2025-09-23,74.6999
122639,2025-09-23,91.2025
133322,2025-09-23,30.3954
147839,2025-09-23,65.1738
151234,2025-09-23,84.1075
128472,2025-09-23,24.1249
138291,2025-09-23,63.8883
145672,2025-09-23,54.2516
116543,2025-09-23,48.7911
139847,2025-09-23,78.772
120987,2025-09-23,81.7009
143256,2025-09-23,15.0551
137654,2025-09-23,81.49
149012,2025-09-23,819.6008
124567,2025-09-23,94.6204
132198,2025-09-23,132.9268
146783,2025-09-23,36.0233
141234,2025-09-23,57.4653
115678,2025-09-23,128.8811
150345,2025-09-23,117.1774
127890,2025-09-23,22.738
134567,2025-09-23,30.8528
121098,2025-09-23,31.6798
144321,2025-09-23,52.9167
136789,2025-09-23,29.0171
152167,2025-09-23,11.8537
118765,2025-09-23,133.0108
140987,2025-09-23,1790.9029
123456,2025-09-23,73.1428
138543,2025-09-23,136.9898
147210,2025-09-23,40.4911
153456,2025-09-23,88.9427
131234,2025-09-23,10.686
154321,2025-09-23,76.429
125497,2025-09-24,202.4105
119418,2025-09-24,104.2222
148540,2025-09-24,20.6918
135773,2025-09-24,77.9533
142517,2025-09-24,704.3682
118834,2025-09-24,73.9457
122639,2025-09-24,91.1073
133322,2025-09-24,30.6803
147839,2025-09-24,66.6595
151234,2025-09-24,83.0827
128472,2025-09-24,24.0274
138291,2025-09-24,62.5084
145672,2025-09-24,55.1379
116543,2025-09-24,48.5576
139847,2025-09-24,77.5279
120987,2025-09-24,83.5852
143256,2025-09-24,15.414
137654,2025-09-24,78.7031
149012,2025-09-24,820.4501
124567,2025-09-24,94.5042
132198,2025-09-24,133.0728
146783,2025-09-24,36.1353
141234,2025-09-24,57.78
115678,2025-09-24,129.7954
150345,2025-09-24,116.6545
127890,2025-09-24,22.9782
134567,2025-09-24,31.0533
121098,2025-09-24,31.737
144321,2025-09-24,53.1548
136789,2025-09-24,28.6037
152167,2025-09-24,11.5827
118765,2025-09-24,130.9772
140987,2025-09-24,1788.6871
123456,2025-09-24,72.7229
138543,2025-09-24,136.9925
147210,2025-09-24,39.9842
129876,2025-09-24,74.154
153456,2025-09-24,88.2203
131234,2025-09-24,10.3517
154321,2025-09-24,75.5503
125497,2025-09-25,202.977
119418,2025-09-25,104.1844
148540,2025-09-25,20.958
135773,2025-09-25,77.4612
142517,2025-09-25,704.3767
118834,2025-09-25,74.0737
122639,2025-09-25,90.7633
133322,2025-09-25,30.5666
147839,2025-09-25,67.2171
151234,2025-09-25,82.7823
128472,2025-09-25,24.1351
138291,2025-09-25,62.1063
145672,2025-09-25,55.8071
116543,2025-09-25,48.7299
139847,2025-09-25,77.8224
120987,2025-09-25,82.2584
143256,2025-09-25,15.7018
137654,2025-09-25,77.407
149012,2025-09-25,821.3687
124567,2025-09-25,95.1087
132198,2025-09-25,132.9105
146783,2025-09-25,36.3571
141234,2025-09-25,58.2652
115678,2025-09-25,128.8382
150345,2025-09-25,117.6399
127890,2025-09-25,22.8755
134567,2025-09-25,30.9753
121098,2025-09-25,31.3967
144321,2025-09-25,53.3703
136789,2025-09-25,28.0845
152167,2025-09-25,11.7759
118765,2025-09-25,129.5633
140987,2025-09-25,1788.9872
123456,2025-09-25,72.6003
138543,2025-09-25,136.0371
147210,2025-09-25,40.1756
129876,2025-09-25,73.4714
153456,2025-09-25,87.828
154321,2025-09-25,77.0127
125497,2025-09-26,201.6974
119418,2025-09-26,103.1958
148540,2025-09-26,21.6961
135773,2025-09-26,76.5174
142517,2025-09-26,705.0782
118834,2025-09-26,73.9076
122639,2025-09-26,91.1699
133322,2025-09-26,30.7409
147839,2025-09-26,66.567
128472,2025-09-26,23.274
138291,2025-09-26,62.9354
145672,2025-09-26,55.2024
116543,2025-09-26,48.7702
139847,2025-09-26,77.8304
120987,2025-09-26,81.8514
143256,2025-09-26,15.7955
137654,2025-09-26,78.7137
149012,2025-09-26,820.7599
124567,2025-09-26,94.833
132198,2025-09-26,132.5382
146783,2025-09-26,35.9715
141234,2025-09-26,58.3206
115678,2025-09-26,127.3051
150345,2025-09-26,114.9446
127890,2025-09-26,22.8345
134567,2025-09-26,31.5023
121098,2025-09-26,31.7563
144321,2025-09-26,53.9645
136789,2025-09-26,28.7779
152167,2025-09-26,11.8511
118765,2025-09-26,129.1127
140987,2025-09-26,1790.7986
123456,2025-09-26,72.398
138543,2025-09-26,136.2955
147210,2025-09-26,40.4233
129876,2025-09-26,74.5186
153456,2025-09-26,87.3788
131234,2025-09-26,9.6938
154321,2025-09-26,77.3619
125497,2025-09-29,200.3096
119418,2025-09-29,103.9984
148540,2025-09-29,21.7329
135773,2025-09-29,75.2051
142517,2025-09-29,704.2843
118834,2025-09-29,74.0782
122639,2025-09-29,91.9989
133322,2025-09-29,31.0532
147839,2025-09-29,66.3714
151234,2025-09-29,80.7035
128472,2025-09-29,23.5396
138291,2025-09-29,60.8236
145672,2025-09-29,56.8189
116543,2025-09-29,48.7993
139847,2025-09-29,77.8456
120987,2025-09-29,81.1982
143256,2025-09-29,15.7297
137654,2025-09-29,79.259
149012,2025-09-29,821.4648
124567,2025-09-29,94.6844
132198,2025-09-29,131.8059
146783,2025-09-29,35.8315
141234,2025-09-29,58.4103
115678,2025-09-29,125.7318
150345,2025-09-29,117.215
127890,2025-09-29,22.2611
134567,2025-09-29,31.7164
121098,2025-09-29,31.8668
144321,2025-09-29,53.6385
136789,2025-09-29,28.3696
152167,2025-09-29,11.8503
118765,2025-09-29,127.7119
140987,2025-09-29,1790.7629
123456,2025-09-29,72.1366
138543,2025-09-29,136.5986
147210,2025-09-29,40.3656
129876,2025-09-29,72.8765
153456,2025-09-29,85.9015
131234,2025-09-29,9.9229
154321,2025-09-29,77.0361
125497,2025-09-30,197.1582
119418,2025-09-30,103.9124
148540,2025-09-30,21.9363
135773,2025-09-30,76.4151
142517,2025-09-30,704.2524
118834,2025-09-30,73.9168
122639,2025-09-30,92.4533
133322,2025-09-30,31.4287
151234,2025-09-30,81.7462
128472,2025-09-30,24.2076
138291,2025-09-30,60.1595
145672,2025-09-30,57.0858
116543,2025-09-30,49.2509
120987,2025-09-30,83.9602
143256,2025-09-30,15.7082
137654,2025-09-30,79.7439
149012,2025-09-30,821.8728
124567,2025-09-30,94.6997
132198,2025-09-30,130.9894
146783,2025-09-30,36.0206
141234,2025-09-30,57.7774
115678,2025-09-30,126.0881
150345,2025-09-30,118.6089
127890,2025-09-30,21.7146
134567,2025-09-30,31.1695
121098,2025-09-30,31.8516
144321,2025-09-30,53.6728
136789,2025-09-30,28.0166
152167,2025-09-30,11.9117
118765,2025-09-30,126.9233
140987,2025-09-30,1790.3923
123456,2025-09-30,72.0358
138543,2025-09-30,137.384
147210,2025-09-30,39.8443
129876,2025-09-30,73.292
153456,2025-09-30,85.6521
131234,2025-09-30,10.266
154321,2025-09-30,75.8031
125497,2025-10-01,197.5565
119418,2025-10-01,105.2169
148540,2025-10-01,22.5184
135773,2025-10-01,77.1631
142517,2025-10-01,703.5801
118834,2025-10-01,73.5021
122639,2025-10-01,93.4237
133322,2025-10-01,31.3151
147839,2025-10-01,66.1224
151234,2025-10-01,82.1816
128472,2025-10-01,24.4756
138291,2025-10-01,61.3847
145672,2025-10-01,56.5004
116543,2025-10-01,49.1774
139847,2025-10-01,77.6774
120987,2025-10-01,84.6952
143256,2025-10-01,15.3683
137654,2025-10-01,79.8854
149012,2025-10-01,822.3061
124567,2025-10-01,94.5164
132198,2025-10-01,130.9975
146783,2025-10-01,35.4131
141234,2025-10-01,57.2456
115678,2025-10-01,124.3286
150345,2025-10-01,117.1749
127890,2025-10-01,21.4414
134567,2025-10-01,31.5743
121098,2025-10-01,32.054
136789,2025-10-01,28.143
152167,2025-10-01,12.0214
118765,2025-10-01,123.4127
140987,2025-10-01,1786.8663
123456,2025-10-01,72.3436
138543,2025-10-01,137.1371
147210,2025-10-01,39.5677
129876,2025-10-01,74.4347
153456,2025-10-01,87.2926
131234,2025-10-01,10.1927
154321,2025-10-01,76.4132
125497,2025-10-02,200.5258
119418,2025-10-02,108.0064
148540,2025-10-02,21.7218
135773,2025-10-02,79.2214
142517,2025-10-02,704.0845
118834,2025-10-02,73.7207
122639,2025-10-02,93.5205
133322,2025-10-02,31.3745
147839,2025-10-02,66.1611
151234,2025-10-02,84.0137
128472,2025-10-02,24.5262
138291,2025-10-02,62.2616
145672,2025-10-02,56.1727
116543,2025-10-02,48.8118
139847,2025-10-02,77.7009
120987,2025-10-02,84.6522
143256,2025-10-02,15.37
137654,2025-10-02,81.4651
149012,2025-10-02,823.1246
124567,2025-10-02,94.3469
132198,2025-10-02,130.8394
146783,2025-10-02,35.4576
141234,2025-10-02,57.6929
115678,2025-10-02,125.8138
150345,2025-10-02,112.8704
127890,2025-10-02,21.0726
134567,2025-10-02,31.5343
121098,2025-10-02,32.6301
144321,2025-10-02,53.4255
136789,2025-10-02,28.1481
118765,2025-10-02,123.1991
140987,2025-10-02,1787.279
123456,2025-10-02,72.3201
138543,2025-10-02,137.4485
147210,2025-10-02,39.4148
129876,2025-10-02,75.619
153456,2025-10-02,87.5612
131234,2025-10-02,10.0007
125497,2025-10-03,205.8228
119418,2025-10-03,110.6253
148540,2025-10-03,21.9755
135773,2025-10-03,80.5237
142517,2025-10-03,703.6716
118834,2025-10-03,74.0487
122639,2025-10-03,94.1859
133322,2025-10-03,31.4778
147839,2025-10-03,66.6967
151234,2025-10-03,84.3534
128472,2025-10-03,24.5455
138291,2025-10-03,63.7361
145672,2025-10-03,55.662
116543,2025-10-03,49.5273
139847,2025-10-03,76.846
120987,2025-10-03,84.1858
143256,2025-10-03,15.3582
137654,2025-10-03,80.8555
149012,2025-10-03,821.6665
124567,2025-10-03,93.9924
132198,2025-10-03,130.942
146783,2025-10-03,35.4881
141234,2025-10-03,57.0777
115678,2025-10-03,125.7578
150345,2025-10-03,113.7129
127890,2025-10-03,20.528
134567,2025-10-03,32.1488
121098,2025-10-03,33.2794
144321,2025-10-03,53.4243
136789,2025-10-03,27.7784
152167,2025-10-03,12.0158
118765,2025-10-03,124.1915
140987,2025-10-03,1788.0691
123456,2025-10-03,72.2827
138543,2025-10-03,137.9867
147210,2025-10-03,39.3159
129876,2025-10-03,76.0971
131234,2025-10-03,10.3594
154321,2025-10-03,80.1847
125497,2025-10-06,206.9502
119418,2025-10-06,105.1292
148540,2025-10-06,21.3503
135773,2025-10-06,79.5101
142517,2025-10-06,702.8806
118834,2025-10-06,74.0957
122639,2025-10-06,94.0801
133322,2025-10-06,31.8674
147839,2025-10-06,66.6683
151234,2025-10-06,83.7289
128472,2025-10-06,24.724
138291,2025-10-06,61.4651
145672,2025-10-06,55.3241
116543,2025-10-06,49.417
139847,2025-10-06,75.023
120987,2025-10-06,86.9947
143256,2025-10-06,15.2208
137654,2025-10-06,81.2996
149012,2025-10-06,822.8577
124567,2025-10-06,94.5759
132198,2025-10-06,131.5547
146783,2025-10-06,36.0467
141234,2025-10-06,56.7181
115678,2025-10-06,125.7199
150345,2025-10-06,115.0163
127890,2025-10-06,21.1476
134567,2025-10-06,31.3909
121098,2025-10-06,33.454
144321,2025-10-06,53.3281
136789,2025-10-06,28.1497
152167,2025-10-06,12.6423
118765,2025-10-06,122.8108
140987,2025-10-06,1788.5339
123456,2025-10-06,72.579
138543,2025-10-06,138.6447
147210,2025-10-06,39.5752
129876,2025-10-06,76.8426
153456,2025-10-06,88.0159
131234,2025-10-06,10.2036
154321,2025-10-06,81.6517
125497,2025-10-07,206.4411
119418,2025-10-07,106.9179
148540,2025-10-07,21.4572
135773,2025-10-07,79.9528
142517,2025-10-07,704.416
118834,2025-10-07,74.2492
122639,2025-10-07,93.9649
133322,2025-10-07,31.6873
147839,2025-10-07,66.4899
151234,2025-10-07,83.483
128472,2025-10-07,25.3507
138291,2025-10-07,60.5406
145672,2025-10-07,56.4965
116543,2025-10-07,49.6247
139847,2025-10-07,74.2393
120987,2025-10-07,87.0181
143256,2025-10-07,14.9595
137654,2025-10-07,80.0402
149012,2025-10-07,822.5138
124567,2025-10-07,95.2412
132198,2025-10-07,132.4687
146783,2025-10-07,35.9349
141234,2025-10-07,56.4101
115678,2025-10-07,126.2754
150345,2025-10-07,110.1984
127890,2025-10-07,20.6398
134567,2025-10-07,30.3389
121098,2025-10-07,33.4064
144321,2025-10-07,53.1198
136789,2025-10-07,27.7401
152167,2025-10-07,12.6566
118765,2025-10-07,124.4573
140987,2025-10-07,1789.4997
123456,2025-10-07,72.0219
138543,2025-10-07,139.2773
147210,2025-10-07,39.7699
129876,2025-10-07,76.5448
153456,2025-10-07,89.3108
131234,2025-10-07,10.2894
154321,2025-10-07,84.0506
125497,2025-10-08,202.6605
119418,2025-10-08,107.461
148540,2025-10-08,20.8259
135773,2025-10-08,80.2523
142517,2025-10-08,705.2132
118834,2025-10-08,74.3633
122639,2025-10-08,94.6938
133322,2025-10-08,31.9061
147839,2025-10-08,65.6104
151234,2025-10-08,84.916
128472,2025-10-08,25.6273
138291,2025-10-08,60.0554
145672,2025-10-08,56.8992
116543,2025-10-08,50.242
139847,2025-10-08,76.4701
120987,2025-10-08,88.0883
143256,2025-10-08,14.6136
137654,2025-10-08,81.8272
149012,2025-10-08,823.2998
124567,2025-10-08,95.0532
132198,2025-10-08,132.189
146783,2025-10-08,36.4641
141234,2025-10-08,57.0526
115678,2025-10-08,126.5487
150345,2025-10-08,107.879
127890,2025-10-08,20.5101
134567,2025-10-08,30.7264
121098,2025-10-08,33.7949
144321,2025-10-08,52.6886
136789,2025-10-08,27.9671
152167,2025-10-08,12.977
118765,2025-10-08,124.2747
140987,2025-10-08,1789.4721
123456,2025-10-08,71.9281
138543,2025-10-08,139.5082
147210,2025-10-08,40.0728
129876,2025-10-08,76.4933
153456,2025-10-08,87.7121
131234,2025-10-08,10.5033
154321,2025-10-08,82.4383
125497,2025-10-09,199.5262
119418,2025-10-09,107.1026
148540,2025-10-09,20.9004
135773,2025-10-09,81.4078
142517,2025-10-09,705.7058
118834,2025-10-09,74.8708
122639,2025-10-09,95.3174
133322,2025-10-09,31.5937
147839,2025-10-09,66.3355
151234,2025-10-09,85.75
128472,2025-10-09,26.166
138291,2025-10-09,60.9934
145672,2025-10-09,56.9008
139847,2025-10-09,76.1059
120987,2025-10-09,85.95
143256,2025-10-09,14.7848
137654,2025-10-09,83.0461
149012,2025-10-09,823.1828
124567,2025-10-09,94.9041
132198,2025-10-09,132.2719
146783,2025-10-09,36.5539
141234,2025-10-09,57.3659
115678,2025-10-09,126.5016
150345,2025-10-09,109.1949
127890,2025-10-09,21.0121
134567,2025-10-09,30.8233
121098,2025-10-09,32.6351
144321,2025-10-09,52.3794
136789,2025-10-09,26.9823
152167,2025-10-09,12.7042
118765,2025-10-09,126.6892
140987,2025-10-09,1787.8246
123456,2025-10-09,71.9639
138543,2025-10-09,140.0042
147210,2025-10-09,39.2607
129876,2025-10-09,77.4944
153456,2025-10-09,88.4121
131234,2025-10-09,10.4145
154321,2025-10-09,82.0041
125497,2025-10-10,197.8978
119418,2025-10-10,108.0041
148540,2025-10-10,21.1747
135773,2025-10-10,81.0408
142517,2025-10-10,705.3798
118834,2025-10-10,75.1544
122639,2025-10-10,95.8012
133322,2025-10-10,31.906
147839,2025-10-10,65.9865
151234,2025-10-10,86.3518
128472,2025-10-10,26.4062
138291,2025-10-10,63.1659
145672,2025-10-10,56.4831
116543,2025-10-10,50.6201
139847,2025-10-10,75.2579
120987,2025-10-10,85.8533
143256,2025-10-10,14.4721
137654,2025-10-10,83.3313
149012,2025-10-10,822.5955
124567,2025-10-10,94.6897
132198,2025-10-10,133.819
146783,2025-10-10,36.945
141234,2025-10-10,58.2159
115678,2025-10-10,125.2676
150345,2025-10-10,109.7118
127890,2025-10-10,21.1779
134567,2025-10-10,30.9999
121098,2025-10-10,33.0906
144321,2025-10-10,52.7018
136789,2025-10-10,26.8451
152167,2025-10-10,12.8555
118765,2025-10-10,127.1751
140987,2025-10-10,1787.1138
123456,2025-10-10,72.8296
138543,2025-10-10,140.8341
147210,2025-10-10,39.6377
129876,2025-10-10,77.9915
153456,2025-10-10,88.9933
131234,2025-10-10,10.2786
154321,2025-10-10,81.1546
125497,2025-10-13,194.4986
119418,2025-10-13,110.4753
148540,2025-10-13,20.9968
135773,2025-10-13,79.4019
142517,2025-10-13,705.2618
118834,2025-10-13,75.9283
122639,2025-10-13,95.6307
133322,2025-10-13,32.3252
147839,2025-10-13,65.9947
151234,2025-10-13,85.1733
128472,2025-10-13,27.9224
145672,2025-10-13,55.874
116543,2025-10-13,50.6412
139847,2025-10-13,74.691
120987,2025-10-13,85.3319
143256,2025-10-13,14.6049
137654,2025-10-13,84.0981
149012,2025-10-13,822.2439
124567,2025-10-13,94.6627
132198,2025-10-13,134.2972
146783,2025-10-13,37.6022
141234,2025-10-13,58.7507
115678,2025-10-13,125.2655
150345,2025-10-13,107.0095
127890,2025-10-13,20.5876
134567,2025-10-13,31.2708
121098,2025-10-13,33.6973
144321,2025-10-13,52.2433
136789,2025-10-13,27.217
152167,2025-10-13,13.018
118765,2025-10-13,126.8661
140987,2025-10-13,1790.3732
123456,2025-10-13,73.1539
138543,2025-10-13,142.0035
147210,2025-10-13,39.5955
129876,2025-10-13,78.2275
153456,2025-10-13,89.0225
131234,2025-10-13,10.4086
154321,2025-10-13,79.3132
125497,2025-10-14,198.1927
119418,2025-10-14,112.2224
148540,2025-10-14,21.5758
135773,2025-10-14,77.13
142517,2025-10-14,706.3316
118834,2025-10-14,75.138
122639,2025-10-14,95.6666
133322,2025-10-14,32.6064
147839,2025-10-14,64.5779
151234,2025-10-14,85.1346
128472,2025-10-14,28.1203
138291,2025-10-14,65.0881
145672,2025-10-14,56.77
116543,2025-10-14,50.8986
139847,2025-10-14,75.0766
120987,2025-10-14,85.502
143256,2025-10-14,14.7527
137654,2025-10-14,84.5631
149012,2025-10-14,823.8398
124567,2025-10-14,94.7611
132198,2025-10-14,133.5835
146783,2025-10-14,38.4206
141234,2025-10-14,58.8095
115678,2025-10-14,124.2518
150345,2025-10-14,108.0935
127890,2025-10-14,20.5184
134567,2025-10-14,31.7763
121098,2025-10-14,33.8996
144321,2025-10-14,52.3107
136789,2025-10-14,26.7794
152167,2025-10-14,12.7249
118765,2025-10-14,126.9651
140987,2025-10-14,1790.8116
123456,2025-10-14,73.0426
138543,2025-10-14,141.3905
147210,2025-10-14,40.0516
129876,2025-10-14,78.4754
153456,2025-10-14,89.1925
131234,2025-10-14,10.0481
154321,2025-10-14,77.5406
125497,2025-10-15,196.2839
119418,2025-10-15,111.0647
148540,2025-10-15,21.7838
135773,2025-10-15,77.8072
142517,2025-10-15,706.8819
122639,2025-10-15,95.6836
133322,2025-10-15,32.8712
147839,2025-10-15,64.8478
151234,2025-10-15,84.6458
128472,2025-10-15,28.4573
138291,2025-10-15,63.6517
145672,2025-10-15,57.1959
116543,2025-10-15,50.8034
139847,2025-10-15,74.4619
120987,2025-10-15,87.7954
143256,2025-10-15,14.873
137654,2025-10-15,84.521
149012,2025-10-15,823.6295
124567,2025-10-15,95.1029
132198,2025-10-15,133.2729
146783,2025-10-15,38.2969
141234,2025-10-15,57.8391
115678,2025-10-15,124.666
150345,2025-10-15,109.988
127890,2025-10-15,19.7917
134567,2025-10-15,32.1829
121098,2025-10-15,34.1701
136789,2025-10-15,26.3421
152167,2025-10-15,12.5702
118765,2025-10-15,126.6428
140987,2025-10-15,1792.668
123456,2025-10-15,73.2818
138543,2025-10-15,141.0608
147210,2025-10-15,39.6287
129876,2025-10-15,78.5993
153456,2025-10-15,89.4005
131234,2025-10-15,10.4465
154321,2025-10-15,78.4035
125497,2025-10-16,197.9574
119418,2025-10-16,107.0181
148540,2025-10-16,22.3543
135773,2025-10-16,80.4335
142517,2025-10-16,706.0347
118834,2025-10-16,75.6044
122639,2025-10-16,95.0353
133322,2025-10-16,32.8445
147839,2025-10-16,63.7963
151234,2025-10-16,84.329
128472,2025-10-16,27.725
138291,2025-10-16,63.5146
145672,2025-10-16,57.778
116543,2025-10-16,51.2708
139847,2025-10-16,74.9976
120987,2025-10-16,85.9359
143256,2025-10-16,14.7938
137654,2025-10-16,85.4112
149012,2025-10-16,825.2889
124567,2025-10-16,95.391
132198,2025-10-16,133.6475
146783,2025-10-16,38.436
141234,2025-10-16,56.897
115678,2025-10-16,122.3596
150345,2025-10-16,112.0123
127890,2025-10-16,19.9728
134567,2025-10-16,33.2308
121098,2025-10-16,34.2863
144321,2025-10-16,53.1155
136789,2025-10-16,26.5634
152167,2025-10-16,12.5153
118765,2025-10-16,127.0685
140987,2025-10-16,1793.2628
123456,2025-10-16,73.0276
138543,2025-10-16,141.2748
147210,2025-10-16,39.3049
129876,2025-10-16,78.8751
153456,2025-10-16,88.8397
131234,2025-10-16,10.4381
154321,2025-10-16,78.7593
125497,2025-10-17,198.2748
119418,2025-10-17,109.967
148540,2025-10-17,22.7808
135773,2025-10-17,81.2558
142517,2025-10-17,706.9992
118834,2025-10-17,76.1223
122639,2025-10-17,94.7645
133322,2025-10-17,32.7101
147839,2025-10-17,63.7928
151234,2025-10-17,85.8049
128472,2025-10-17,27.6629
138291,2025-10-17,62.9437
145672,2025-10-17,56.2344
116543,2025-10-17,50.8313
139847,2025-10-17,74.4694
120987,2025-10-17,85.2036
143256,2025-10-17,13.741
137654,2025-10-17,85.3422
149012,2025-10-17,824.0031
124567,2025-10-17,95.5584
132198,2025-10-17,133.7871
146783,2025-10-17,39.0038
141234,2025-10-17,57.3088
115678,2025-10-17,122.225
150345,2025-10-17,114.8177
127890,2025-10-17,19.823
134567,2025-10-17,33.5461
121098,2025-10-17,34.3864
144321,2025-10-17,53.4647
136789,2025-10-17,26.627
152167,2025-10-17,12.6323
118765,2025-10-17,122.759
140987,2025-10-17,1795.5528
123456,2025-10-17,72.7734
138543,2025-10-17,142.4116
147210,2025-10-17,39.2293
129876,2025-10-17,79.3471
153456,2025-10-17,87.6667
131234,2025-10-17,9.9702
154321,2025-10-17,79.6542
125497,2025-10-20,204.0955
119418,2025-10-20,114.0395
148540,2025-10-20,21.3399
135773,2025-10-20,82.5399
142517,2025-10-20,708.4981
118834,2025-10-20,75.7973
122639,2025-10-20,94.5758
133322,2025-10-20,32.6513
147839,2025-10-20,63.3734
151234,2025-10-20,86.389
128472,2025-10-20,27.5345
138291,2025-10-20,63.6064
145672,2025-10-20,56.6556
116543,2025-10-20,51.2834
139847,2025-10-20,74.9312
120987,2025-10-20,85.1696
143256,2025-10-20,13.7185
137654,2025-10-20,86.1269
149012,2025-10-20,824.8465
124567,2025-10-20,96.2492
132198,2025-10-20,133.7078
146783,2025-10-20,38.93
141234,2025-10-20,57.71
115678,2025-10-20,122.4946
150345,2025-10-20,117.6624
127890,2025-10-20,20.3779
134567,2025-10-20,32.5437
121098,2025-10-20,34.6562
144321,2025-10-20,52.9439
136789,2025-10-20,27.261
152167,2025-10-20,12.3104
118765,2025-10-20,120.3617
140987,2025-10-20,1796.5999
123456,2025-10-20,73.1976
138543,2025-10-20,142.4739
147210,2025-10-20,39.2581
129876,2025-10-20,79.1737
153456,2025-10-20,88.0734
131234,2025-10-20,10.2134
154321,2025-10-20,80.0403
125497,2025-10-21,207.5757
119418,2025-10-21,116.7608
148540,2025-10-21,21.3688
135773,2025-10-21,82.3708
142517,2025-10-21,707.8019
118834,2025-10-21,75.7759
122639,2025-10-21,94.4348
133322,2025-10-21,33.0418
147839,2025-10-21,63.5132
151234,2025-10-21,86.8638
128472,2025-10-21,28.3154
138291,2025-10-21,65.4734
145672,2025-10-21,57.7383
116543,2025-10-21,50.8297
139847,2025-10-21,76.9045
120987,2025-10-21,87.037
143256,2025-10-21,13.6931
137654,2025-10-21,88.5115
149012,2025-10-21,826.1138
124567,2025-10-21,96.5063
132198,2025-10-21,133.7792
146783,2025-10-21,38.6983
141234,2025-10-21,57.073
115678,2025-10-21,121.7133
150345,2025-10-21,118.7561
127890,2025-10-21,20.6371
134567,2025-10-21,32.8014
121098,2025-10-21,35.144
144321,2025-10-21,53.5184
136789,2025-10-21,27.7301
152167,2025-10-21,11.8645
118765,2025-10-21,118.9469
140987,2025-10-21,1797.2441
123456,2025-10-21,73.2087
138543,2025-10-21,142.795
147210,2025-10-21,39.0316
129876,2025-10-21,78.4834
153456,2025-10-21,88.0538
131234,2025-10-21,10.0865
154321,2025-10-21,80.8494
119418,2025-10-22,117.5477
135773,2025-10-22,83.6579
142517,2025-10-22,708.2194
118834,2025-10-22,75.8389
122639,2025-10-22,94.3205
133322,2025-10-22,32.9069
147839,2025-10-22,63.3312
151234,2025-10-22,85.257
128472,2025-10-22,28.4804
138291,2025-10-22,65.5044
145672,2025-10-22,56.9477
116543,2025-10-22,51.1569
139847,2025-10-22,77.6863
120987,2025-10-22,86.7589
143256,2025-10-22,13.6174
137654,2025-10-22,89.1477
149012,2025-10-22,826.3111
124567,2025-10-22,96.8542
146783,2025-10-22,38.341
141234,2025-10-22,56.7514
115678,2025-10-22,121.415
150345,2025-10-22,117.2744
